                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     55,                  1.438,                0.72955,                  1.123,                0.73794,                 0.6948,                0.72067,                0.33266,                 1.8659,                 1.0129,                 1.3962,             0.00035789,             0.00035789,             0.00035789
                     56,                  1.432,                0.72773,                 1.1165,                0.73621,                0.66512,                0.72304,                0.33529,                 1.8825,                 1.1322,                 1.4051,             0.00035028,             0.00035028,             0.00035028
                     57,                  1.434,                 0.7293,                 1.1192,                0.70723,                0.70584,                0.73912,                0.34665,                 1.9049,                 1.0289,                 1.4197,             0.00034267,             0.00034267,             0.00034267
                     58,                 1.4045,                0.70575,                 1.1143,                0.68691,                0.69216,                0.72473,                 0.3452,                 1.8604,                 1.1192,                 1.3989,             0.00033505,             0.00033505,             0.00033505
                     59,                 1.4289,                0.71052,                 1.1158,                0.70144,                0.69915,                0.71391,                0.32313,                 1.8965,                 1.0954,                 1.4177,             0.00032744,             0.00032744,             0.00032744
                     60,                 1.4027,                0.70508,                 1.1129,                0.69025,                0.69173,                0.70853,                0.32793,                 1.9059,                 1.1224,                  1.434,             0.00031983,             0.00031983,             0.00031983
                     61,                 1.4027,                0.69885,                 1.1018,                0.70555,                0.72183,                0.70369,                0.32472,                 1.8751,                 1.1186,                 1.4098,             0.00031221,             0.00031221,             0.00031221
                     62,                 1.3983,                0.69816,                 1.1062,                0.74727,                0.69123,                0.71974,                0.32916,                 1.8988,                 1.0555,                 1.4219,              0.0003046,              0.0003046,              0.0003046
                     63,                 1.3867,                0.69019,                 1.1037,                0.69902,                0.69621,                0.70288,                0.32615,                 1.8972,                 1.1655,                 1.4226,             0.00029699,             0.00029699,             0.00029699
                     64,                 1.3727,                0.68142,                 1.0999,                0.72616,                0.67384,                0.70169,                 0.3268,                 1.9073,                 1.2645,                 1.4363,             0.00028937,             0.00028937,             0.00028937
                     65,                 1.3874,                0.68561,                 1.1046,                0.73036,                0.67438,                0.71661,                0.33955,                 1.8857,                 1.0474,                 1.4052,             0.00028176,             0.00028176,             0.00028176
                     66,                 1.3815,                0.68063,                 1.0951,                0.72167,                0.71401,                0.73393,                0.33996,                 1.8893,                 1.0499,                 1.4241,             0.00027415,             0.00027415,             0.00027415
                     67,                 1.3843,                0.68369,                 1.1041,                 0.6938,                0.70769,                0.71109,                0.32654,                 1.9171,                 1.1413,                 1.4437,             0.00026654,             0.00026654,             0.00026654
                     68,                 1.3781,                0.67667,                 1.0934,                0.71577,                0.70902,                0.71721,                0.32854,                  1.897,                 1.1156,                 1.4306,             0.00025892,             0.00025892,             0.00025892
                     69,                  1.376,                0.67607,                 1.0936,                0.73556,                0.67433,                0.69725,                0.32023,                 1.9023,                 1.1007,                 1.4309,             0.00025131,             0.00025131,             0.00025131
                     70,                  1.348,                0.66491,                 1.0857,                0.70927,                0.69513,                0.70936,                0.33263,                 1.9071,                 1.1212,                  1.437,              0.0002437,              0.0002437,              0.0002437
                     71,                 1.3213,                0.65925,                  1.089,                0.71934,                0.68697,                0.71991,                0.33995,                 1.8838,                 1.0126,                  1.422,             0.00023608,             0.00023608,             0.00023608
                     72,                 1.3516,                0.65627,                 1.0843,                0.71171,                0.68379,                0.70758,                0.32913,                 1.8959,                 1.0157,                 1.4288,             0.00022847,             0.00022847,             0.00022847
                     73,                 1.3309,                0.65606,                 1.0824,                0.70816,                0.68735,                  0.712,                0.32688,                  1.918,                 1.0964,                 1.4598,             0.00022086,             0.00022086,             0.00022086
                     74,                 1.3392,                0.65645,                 1.0849,                0.68088,                0.71033,                0.70698,                0.33502,                 1.9083,                 1.0598,                 1.4459,             0.00021324,             0.00021324,             0.00021324
                     75,                 1.3088,                 0.6457,                 1.0834,                0.74084,                0.64921,                0.70377,                0.32835,                 1.8942,                 1.0651,                 1.4317,             0.00020563,             0.00020563,             0.00020563
                     76,                 1.3264,                0.64981,                 1.0768,                0.69411,                0.67485,                0.68454,                 0.3123,                 1.9383,                 1.1859,                 1.4562,             0.00019802,             0.00019802,             0.00019802
                     77,                 1.3011,                0.63886,                 1.0781,                0.70016,                0.67462,                0.70328,                0.33397,                 1.9306,                 1.1183,                 1.4616,              0.0001904,              0.0001904,              0.0001904
                     78,                  1.337,                 0.6511,                 1.0739,                0.72443,                0.65636,                0.69113,                0.32332,                 1.9223,                 1.1102,                 1.4615,             0.00018279,             0.00018279,             0.00018279
                     79,                 1.3405,                0.64881,                 1.0737,                0.70503,                0.71189,                0.71926,                0.33919,                 1.9246,                 1.0225,                 1.4683,             0.00017518,             0.00017518,             0.00017518
                     80,                 1.3217,                0.64222,                 1.0754,                0.68795,                0.68455,                0.69543,                0.32532,                 1.9239,                 1.1256,                 1.4608,             0.00016757,             0.00016757,             0.00016757
                     81,                 1.3091,                0.63933,                 1.0693,                0.67927,                0.69347,                0.70225,                0.33151,                 1.9225,                  1.128,                 1.4674,             0.00015995,             0.00015995,             0.00015995
                     82,                 1.2962,                0.63872,                 1.0652,                0.71607,                0.69312,                0.70462,                0.31987,                 1.9259,                 1.0837,                 1.4748,             0.00015234,             0.00015234,             0.00015234
                     83,                 1.3058,                 0.6355,                 1.0704,                0.71109,                0.68378,                0.71462,                0.32693,                  1.907,                 1.0316,                 1.4618,             0.00014473,             0.00014473,             0.00014473
                     84,                 1.3192,                0.63777,                  1.064,                 0.7311,                 0.6747,                0.70332,                0.32707,                 1.8974,                 1.1072,                 1.4531,             0.00013711,             0.00013711,             0.00013711
                     85,                 1.2854,                0.62734,                 1.0587,                0.70936,                0.69477,                0.69705,                 0.3242,                 1.9318,                 1.1324,                 1.4774,              0.0001295,              0.0001295,              0.0001295
                     86,                 1.2888,                0.62876,                 1.0619,                0.70336,                0.69539,                0.70089,                 0.3249,                 1.9258,                 1.0658,                 1.4736,             0.00012189,             0.00012189,             0.00012189
                     87,                 1.2955,                0.62422,                 1.0622,                 0.7277,                0.67199,                0.71141,                0.32938,                 1.9406,                 1.1139,                  1.488,             0.00011427,             0.00011427,             0.00011427
                     88,                 1.3091,                0.62881,                 1.0656,                0.71868,                0.67392,                0.70883,                0.33388,                  1.924,                 1.0571,                 1.4709,             0.00010666,             0.00010666,             0.00010666
                     89,                 1.2791,                0.61888,                 1.0599,                0.70111,                0.69528,                0.71381,                0.33906,                 1.9168,                 1.0383,                 1.4657,             9.9047e-05,             9.9047e-05,             9.9047e-05
                     90,                 1.3042,                0.62728,                 1.0587,                0.71058,                0.67624,                0.70027,                   0.33,                 1.9256,                 1.1468,                 1.4726,             9.1434e-05,             9.1434e-05,             9.1434e-05
                     91,                 1.2647,                0.59858,                 1.0615,                0.68825,                 0.6998,                0.71864,                0.33851,                 1.9179,                 1.0722,                 1.4808,             8.3821e-05,             8.3821e-05,             8.3821e-05
                     92,                  1.234,                0.58157,                 1.0592,                0.66891,                 0.7167,                0.70587,                0.32992,                 1.9195,                 1.0772,                  1.476,             7.6208e-05,             7.6208e-05,             7.6208e-05
                     93,                  1.232,                0.57487,                 1.0599,                0.73103,                0.66887,                0.71751,                 0.3367,                  1.927,                 1.0388,                 1.4857,             6.8595e-05,             6.8595e-05,             6.8595e-05
                     94,                 1.2235,                0.57098,                 1.0498,                0.71674,                0.69633,                0.71596,                0.33497,                 1.9256,                 1.0775,                 1.4806,             6.0982e-05,             6.0982e-05,             6.0982e-05
                     95,                 1.2093,                0.56903,                 1.0524,                0.73551,                0.67064,                0.71115,                0.33521,                 1.9264,                 1.0651,                  1.487,             5.3369e-05,             5.3369e-05,             5.3369e-05
                     96,                 1.2152,                0.57564,                 1.0466,                0.70034,                0.68184,                0.70821,                0.33433,                  1.932,                 1.0842,                 1.4931,             4.5756e-05,             4.5756e-05,             4.5756e-05
                     97,                 1.2059,                0.56427,                 1.0474,                0.73716,                0.65858,                0.71508,                0.34079,                 1.9359,                 1.0817,                 1.4944,             3.8142e-05,             3.8142e-05,             3.8142e-05
                     98,                 1.1983,                0.55865,                 1.0442,                0.72795,                0.67064,                0.71479,                 0.3389,                 1.9336,                 1.0616,                 1.4901,             3.0529e-05,             3.0529e-05,             3.0529e-05
                     99,                 1.2076,                 0.5674,                 1.0469,                0.71017,                0.68861,                0.71718,                0.33928,                 1.9313,                 1.0716,                 1.4897,             2.2916e-05,             2.2916e-05,             2.2916e-05
                    100,                 1.1958,                0.55874,                 1.0417,                 0.7028,                0.67933,                0.70627,                0.33505,                 1.9343,                 1.0979,                 1.4957,             1.5303e-05,             1.5303e-05,             1.5303e-05
