                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     23,                 1.8009,                0.93607,                0.94271,                 0.6081,                0.51153,                0.53084,                0.24062,                 1.8078,                  1.303,                 0.9614,             0.00071317,             0.00071317,             0.00071317
                     24,                 1.7768,                0.93583,                0.94789,                0.57488,                0.54995,                0.54634,                0.24071,                 1.8814,                0.97106,                0.97154,             0.00071063,             0.00071063,             0.00071063
                     25,                 1.7943,                0.94555,                0.94961,                 0.5661,                0.53528,                0.54722,                0.24578,                 1.9702,                0.97586,                 0.9767,              0.0007081,              0.0007081,              0.0007081
                     26,                 1.8197,                0.95151,                0.94514,                0.52765,                0.61426,                0.56133,                0.24533,                  1.841,                 1.2018,                0.96449,             0.00070556,             0.00070556,             0.00070556
                     27,                 1.7873,                0.94866,                0.94051,                0.63973,                0.54948,                0.55123,                0.25125,                 1.9296,                0.99731,                0.97814,             0.00070302,             0.00070302,             0.00070302
                     28,                 1.8064,                0.92834,                0.94684,                0.63026,                 0.5774,                0.58158,                0.26412,                 1.8379,                0.95108,                0.95986,             0.00070048,             0.00070048,             0.00070048
                     29,                  1.785,                0.90334,                0.94443,                0.63398,                0.54062,                0.57326,                0.25525,                 1.8902,                0.93745,                0.96643,             0.00069794,             0.00069794,             0.00069794
                     30,                 1.7974,                0.92921,                0.93852,                0.64947,                0.60782,                0.60486,                0.28377,                 1.7963,                0.95687,                 0.9573,             0.00069541,             0.00069541,             0.00069541
                     31,                 1.7717,                0.93196,                 0.9402,                0.63931,                0.60978,                0.61773,                0.29167,                 1.7637,                0.85384,                0.95483,             0.00069287,             0.00069287,             0.00069287
                     32,                 1.7702,                0.90402,                0.94063,                0.50705,                0.56298,                0.52732,                0.23957,                 1.9154,                  1.045,                0.97328,             0.00069033,             0.00069033,             0.00069033
                     33,                  1.743,                0.89527,                 0.9372,                0.65661,                0.58505,                0.60988,                0.27207,                  1.985,                0.93194,                 0.9753,             0.00068779,             0.00068779,             0.00068779
                     34,                 1.7641,                0.89694,                0.94078,                0.69004,                0.58083,                0.62567,                0.28392,                 1.8407,                0.86047,                0.96422,             0.00068526,             0.00068526,             0.00068526
                     35,                 1.7291,                0.88425,                0.93419,                0.60644,                 0.5842,                0.59107,                0.26987,                  1.868,                 0.9938,                0.96125,             0.00068272,             0.00068272,             0.00068272
                     36,                 1.7474,                0.89868,                0.92933,                0.62593,                  0.604,                0.59415,                0.26787,                 1.8078,                0.98777,                0.95531,             0.00068018,             0.00068018,             0.00068018
                     37,                 1.7564,                0.88907,                0.93406,                0.61901,                0.62909,                0.61227,                0.26905,                 1.8496,                0.96071,                0.96017,             0.00067764,             0.00067764,             0.00067764
                     38,                 1.7352,                0.90016,                0.93437,                0.74518,                0.56598,                0.62835,                0.29587,                 1.7789,                0.85837,                0.96031,             0.00067511,             0.00067511,             0.00067511
                     39,                 1.7161,                0.87724,                0.93384,                  0.637,                0.58454,                0.58345,                0.26353,                 1.8551,                0.92167,                0.95852,             0.00067257,             0.00067257,             0.00067257
                     40,                 1.7047,                0.86648,                0.93452,                0.67353,                 0.6241,                0.63463,                 0.2882,                 1.7811,                0.85004,                0.94791,             0.00067003,             0.00067003,             0.00067003
                     41,                 1.7406,                0.88827,                  0.932,                0.61913,                0.58893,                0.59027,                0.27485,                 1.8303,                0.98105,                0.96376,             0.00066749,             0.00066749,             0.00066749
                     42,                 1.7122,                0.86517,                0.92808,                 0.5893,                0.61467,                0.59342,                0.26507,                 1.8678,                  1.096,                0.96727,             0.00066495,             0.00066495,             0.00066495
                     43,                 1.6997,                 0.8722,                0.93137,                0.63832,                0.63123,                0.59174,                0.26486,                  1.834,                 0.9994,                0.96009,             0.00066242,             0.00066242,             0.00066242
                     44,                 1.7146,                0.84847,                0.93296,                0.64997,                 0.5663,                0.58097,                0.25945,                 1.8056,                 1.1221,                 0.9574,             0.00065988,             0.00065988,             0.00065988
                     45,                 1.6856,                0.85898,                0.93309,                0.60202,                0.60626,                0.57823,                0.26219,                 1.8664,                0.98435,                 0.9683,             0.00065734,             0.00065734,             0.00065734
                     46,                 1.7231,                0.85978,                 0.9316,                0.72622,                0.59282,                0.65627,                0.28251,                 1.8203,                0.86992,                0.95727,              0.0006548,              0.0006548,              0.0006548
                     47,                  1.689,                0.84324,                 0.9239,                0.60669,                0.60179,                0.58973,                0.26422,                  1.825,                 0.9565,                 0.9614,             0.00065227,             0.00065227,             0.00065227
                     48,                 1.7175,                0.85831,                0.92633,                0.64832,                0.60504,                0.62144,                0.27886,                 1.8722,                 0.8826,                0.96729,             0.00064973,             0.00064973,             0.00064973
                     49,                 1.6923,                  0.844,                0.92771,                0.69256,                0.60071,                0.64499,                0.28824,                 1.7959,                0.84738,                0.95718,             0.00064719,             0.00064719,             0.00064719
                     50,                 1.7115,                0.85192,                0.92877,                0.65157,                0.62745,                0.63584,                0.29452,                  1.766,                0.92076,                0.94753,             0.00064465,             0.00064465,             0.00064465
                     51,                 1.7064,                0.85149,                  0.929,                  0.673,                0.60096,                 0.6312,                0.27885,                 1.8333,                0.84519,                0.96498,             0.00064212,             0.00064212,             0.00064212
                     52,                 1.7135,                 0.8637,                0.93698,                0.68465,                0.60049,                0.63094,                0.29079,                 1.8116,                 0.8613,                0.95775,             0.00063958,             0.00063958,             0.00063958
                     53,                 1.6774,                0.84595,                0.92532,                0.63583,                0.60295,                0.62042,                0.28983,                 1.7759,                 0.9789,                 0.9523,             0.00063704,             0.00063704,             0.00063704
                     54,                 1.7097,                0.83856,                0.92729,                0.70553,                0.56339,                0.62656,                0.27736,                 1.8552,                0.86076,                0.96241,              0.0006345,              0.0006345,              0.0006345
                     55,                 1.6649,                0.81979,                0.92792,                0.64076,                 0.6285,                0.63484,                0.28045,                 1.8115,                0.84408,                0.95705,             0.00063196,             0.00063196,             0.00063196
                     56,                 1.6834,                0.82774,                0.92618,                0.61181,                0.58759,                0.59751,                 0.2666,                 1.8908,                0.99594,                0.97007,             0.00062943,             0.00062943,             0.00062943
                     57,                 1.6917,                0.84762,                0.92667,                0.65491,                0.63143,                0.63422,                0.28991,                 1.7586,                0.87847,                0.95194,             0.00062689,             0.00062689,             0.00062689
                     58,                 1.7123,                0.83185,                0.92347,                0.59927,                0.61025,                0.61769,                0.27283,                 1.7968,                0.98251,                0.95794,             0.00062435,             0.00062435,             0.00062435
                     59,                  1.668,                 0.8306,                0.92729,                 0.6648,                0.59956,                0.62896,                0.28374,                 1.8379,                0.91289,                0.96599,             0.00062181,             0.00062181,             0.00062181
                     60,                 1.6925,                0.81713,                0.92332,                0.64712,                0.63454,                0.65178,                0.28753,                 1.8602,                0.93568,                  0.967,             0.00061928,             0.00061928,             0.00061928
                     61,                 1.6798,                 0.8149,                0.92037,                0.65615,                0.61437,                0.63929,                0.28108,                  1.868,                0.86085,                0.96768,             0.00061674,             0.00061674,             0.00061674
                     62,                 1.6749,                0.81278,                0.92284,                0.65366,                0.60111,                0.61618,                0.27396,                  1.838,                0.87736,                0.95886,              0.0006142,              0.0006142,              0.0006142
                     63,                 1.6428,                0.78743,                0.92196,                0.68515,                0.58892,                0.62884,                0.28442,                 1.8241,                0.83461,                 0.9593,             0.00061166,             0.00061166,             0.00061166
                     64,                 1.6577,                0.81059,                0.91982,                0.64371,                0.62253,                0.64253,                0.28806,                 1.7682,                0.88332,                 0.9529,             0.00060912,             0.00060912,             0.00060912
                     65,                 1.6305,                0.80319,                0.92181,                0.65582,                0.64054,                0.62876,                0.26583,                 1.7759,                0.90683,                0.95879,             0.00060659,             0.00060659,             0.00060659
                     66,                 1.6822,                0.80681,                0.92322,                0.58535,                0.63593,                0.59838,                0.27269,                  1.812,                 1.3397,                 0.9559,             0.00060405,             0.00060405,             0.00060405
                     67,                 1.6524,                0.81273,                0.91582,                0.65797,                0.58883,                0.60022,                0.26587,                 1.8746,                0.93699,                 0.9653,             0.00060151,             0.00060151,             0.00060151
                     68,                 1.6781,                0.79992,                0.91574,                  0.694,                0.60765,                0.62689,                  0.286,                 1.8574,                0.87018,                0.96895,             0.00059897,             0.00059897,             0.00059897
