                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     19,                 1.8205,                0.95875,                0.95284,                0.58416,                0.52944,                0.53105,                 0.2432,                 1.8992,                0.96889,                0.97013,             0.00067764,             0.00067764,             0.00067764
                     20,                 1.8319,                0.97384,                0.94884,                0.55811,                0.58572,                0.55312,                0.25549,                 1.8653,                 1.0454,                0.96637,             0.00067257,             0.00067257,             0.00067257
                     21,                 1.7958,                0.94746,                0.95111,                0.63032,                0.50925,                0.52938,                0.25716,                 1.8621,                0.97364,                0.97347,             0.00066749,             0.00066749,             0.00066749
                     22,                 1.8165,                 0.9628,                0.95378,                0.60832,                0.58716,                0.60947,                0.28108,                 1.8588,                 1.0373,                0.96677,             0.00066242,             0.00066242,             0.00066242
                     23,                 1.7925,                0.93078,                0.94294,                0.54248,                0.56558,                0.55571,                0.25799,                 1.7997,                 1.1406,                0.96094,             0.00065734,             0.00065734,             0.00065734
                     24,                 1.7711,                0.93122,                0.94722,                0.54313,                0.55879,                0.54204,                0.24285,                  1.898,                0.98082,                0.96968,             0.00065227,             0.00065227,             0.00065227
                     25,                 1.7888,                0.93643,                0.94877,                0.60695,                 0.5559,                0.56034,                0.25468,                 1.9307,                 0.9308,                0.96735,             0.00064719,             0.00064719,             0.00064719
                     26,                  1.807,                0.93991,                0.94472,                0.56791,                0.60122,                0.58237,                 0.2601,                 1.8055,                  1.191,                0.96383,             0.00064212,             0.00064212,             0.00064212
                     27,                 1.7815,                0.94097,                0.94035,                0.60329,                0.60648,                0.58686,                0.27198,                 1.8738,                  0.982,                0.96628,             0.00063704,             0.00063704,             0.00063704
                     28,                 1.8061,                0.92772,                0.94695,                0.61785,                0.59837,                 0.5866,                0.27314,                 1.8334,                0.93973,                0.96144,             0.00063196,             0.00063196,             0.00063196
                     29,                 1.7759,                0.89248,                0.94293,                 0.6389,                0.57549,                0.59407,                0.27319,                 1.8204,                0.88034,                0.95783,             0.00062689,             0.00062689,             0.00062689
                     30,                 1.7873,                0.91704,                0.93786,                0.65224,                0.61184,                0.61481,                0.28155,                  1.813,                0.88124,                 0.9563,             0.00062181,             0.00062181,             0.00062181
                     31,                   1.76,                0.90873,                0.93862,                0.70121,                0.57463,                0.62159,                0.29123,                 1.7691,                0.83934,                0.95073,             0.00061674,             0.00061674,             0.00061674
                     32,                 1.7655,                0.89795,                0.93987,                0.54416,                0.51406,                0.49257,                0.21325,                 1.9793,                0.98648,                0.97979,             0.00061166,             0.00061166,             0.00061166
                     33,                 1.7374,                0.88803,                0.93606,                0.64022,                0.60541,                0.61403,                0.28011,                 1.8493,                0.88032,                0.96302,             0.00060659,             0.00060659,             0.00060659
                     34,                 1.7494,                0.88794,                0.93862,                0.67868,                0.58753,                 0.6147,                 0.2776,                 1.8107,                0.86615,                0.96053,             0.00060151,             0.00060151,             0.00060151
                     35,                 1.7211,                0.88063,                0.93241,                0.57467,                0.57887,                0.56077,                0.25422,                 1.8225,                0.95663,                0.95669,             0.00059644,             0.00059644,             0.00059644
                     36,                 1.7403,                0.88508,                0.92821,                0.57118,                0.62258,                0.58515,                0.26525,                 1.8381,                0.97697,                0.96074,             0.00059136,             0.00059136,             0.00059136
                     37,                 1.7479,                0.87093,                0.93174,                0.61676,                0.62032,                 0.6007,                 0.2663,                 1.8212,                0.94273,                 0.9566,             0.00058629,             0.00058629,             0.00058629
                     38,                 1.7222,                0.87653,                0.93287,                 0.6434,                0.60649,                 0.6266,                 0.2884,                 1.7758,                 0.9335,                 0.9538,             0.00058121,             0.00058121,             0.00058121
                     39,                 1.7047,                0.86958,                0.93252,                0.62676,                0.55562,                0.54863,                0.23075,                 1.8833,                0.92443,                0.96577,             0.00057613,             0.00057613,             0.00057613
                     40,                 1.6979,                0.86554,                0.93377,                0.64522,                0.62332,                0.62222,                0.27498,                 1.8276,                0.84853,                0.96182,             0.00057106,             0.00057106,             0.00057106
                     41,                  1.729,                0.87902,                0.92977,                0.59032,                0.62233,                0.60747,                0.27992,                 1.7663,                0.90022,                0.95124,             0.00056598,             0.00056598,             0.00056598
                     42,                 1.6979,                0.85545,                0.92729,                0.64677,                 0.6153,                0.61023,                0.26406,                 1.8285,                   1.05,                0.95827,             0.00056091,             0.00056091,             0.00056091
                     43,                 1.6877,                0.85634,                0.93055,                0.64493,                0.60838,                0.58517,                0.25726,                 1.8432,                0.99039,                0.96173,             0.00055583,             0.00055583,             0.00055583
                     44,                 1.7114,                 0.8569,                0.93203,                0.67479,                 0.5686,                0.59881,                0.27016,                 1.7981,                 1.1107,                0.96444,             0.00055076,             0.00055076,             0.00055076
                     45,                 1.6793,                0.85266,                0.93121,                0.63305,                0.61113,                0.59732,                 0.2676,                 1.8472,                0.93078,                0.96373,             0.00054568,             0.00054568,             0.00054568
                     46,                 1.7147,                0.85039,                0.92975,                0.71876,                0.60097,                0.64829,                0.28086,                 1.7951,                 0.8576,                0.95805,             0.00054061,             0.00054061,             0.00054061
                     47,                 1.6777,                0.83816,                0.92193,                0.58651,                0.61471,                0.58575,                 0.2598,                 1.8692,                0.99908,                 0.9671,             0.00053553,             0.00053553,             0.00053553
                     48,                 1.7126,                0.84833,                0.92567,                0.65238,                0.62169,                0.63146,                0.29842,                  1.776,                0.85554,                 0.9538,             0.00053046,             0.00053046,             0.00053046
                     49,                 1.6799,                0.82226,                0.92622,                0.70243,                 0.6137,                0.63398,                0.29659,                  1.759,                0.83629,                0.95306,             0.00052538,             0.00052538,             0.00052538
                     50,                 1.7002,                0.82805,                0.92748,                0.61417,                0.64112,                0.62926,                0.28505,                 1.8026,                0.93637,                0.95238,             0.00052031,             0.00052031,             0.00052031
                     51,                 1.7109,                0.83624,                0.92886,                0.69398,                0.57478,                0.62228,                0.26658,                 1.8037,                0.82588,                0.96246,             0.00051523,             0.00051523,             0.00051523
                     52,                 1.6896,                0.84263,                0.93269,                0.67567,                0.62669,                0.64122,                0.29558,                 1.8109,                0.83412,                0.95805,             0.00051015,             0.00051015,             0.00051015
                     53,                 1.6702,                0.82396,                0.92378,                0.64518,                0.59995,                0.62637,                0.28242,                 1.7874,                0.91402,                0.95467,             0.00050508,             0.00050508,             0.00050508
                     54,                 1.6855,                0.82027,                0.92394,                 0.6414,                0.63082,                 0.6357,                0.28796,                 1.7865,                0.82893,                0.95284,                 0.0005,                 0.0005,                 0.0005
                     55,                 1.6527,                0.81647,                 0.9251,                0.67542,                0.60249,                0.63319,                0.28687,                 1.8017,                0.91259,                0.96042,             0.00049493,             0.00049493,             0.00049493
                     56,                 1.6741,                0.82057,                 0.9236,                0.64023,                0.59093,                0.59682,                0.26784,                 1.8805,                 1.0134,                0.97238,             0.00048985,             0.00048985,             0.00048985
                     57,                 1.6809,                0.83997,                0.92465,                0.67399,                0.62378,                0.64335,                0.30146,                 1.7415,                0.83904,                0.95029,             0.00048478,             0.00048478,             0.00048478
                     58,                 1.7029,                0.82061,                0.92103,                0.64127,                0.58785,                0.60491,                0.26766,                 1.7994,                0.93088,                0.95364,              0.0004797,              0.0004797,              0.0004797
                     59,                 1.6509,                0.82065,                0.92402,                0.67136,                0.60663,                0.62858,                0.28679,                 1.8153,                0.85375,                0.96198,             0.00047463,             0.00047463,             0.00047463
                     60,                 1.6815,                0.81329,                0.92177,                0.67959,                0.63689,                0.64949,                0.28032,                 1.8472,                 0.8598,                0.96297,             0.00046955,             0.00046955,             0.00046955
                     61,                 1.6588,                 0.8085,                0.91756,                0.67618,                0.58081,                0.63341,                0.27275,                 1.9218,                0.86288,                0.97265,             0.00046448,             0.00046448,             0.00046448
                     62,                  1.658,                0.79737,                0.91974,                0.65574,                0.59712,                0.61523,                0.28363,                 1.8039,                0.89603,                 0.9565,              0.0004594,              0.0004594,              0.0004594
                     63,                 1.6299,                 0.7758,                0.91929,                0.66769,                0.62575,                 0.6386,                 0.2935,                 1.7751,                0.79062,                0.95678,             0.00045433,             0.00045433,             0.00045433
                     64,                 1.6413,                0.79323,                0.91745,                0.61886,                0.66401,                0.63962,                0.29046,                 1.7566,                0.78571,                0.95077,             0.00044925,             0.00044925,             0.00044925
                     65,                 1.6187,                0.79579,                0.91874,                0.67465,                0.64699,                0.63377,                0.28469,                 1.7535,                 0.8085,                0.95554,             0.00044417,             0.00044417,             0.00044417
                     66,                 1.6622,                0.79902,                 0.9203,                0.59804,                0.59255,                0.58498,                0.26481,                 1.8343,                 1.3551,                0.95978,              0.0004391,              0.0004391,              0.0004391
                     67,                 1.6354,                0.80025,                0.91343,                0.65364,                0.64645,                0.63925,                0.28432,                 1.8174,                0.83445,                 0.9574,             0.00043402,             0.00043402,             0.00043402
                     68,                 1.6594,                0.78154,                0.91366,                0.69419,                0.61783,                0.63671,                0.28262,                  1.776,                0.82888,                0.95765,             0.00042895,             0.00042895,             0.00042895
                     69,                 1.6109,                0.77519,                0.91699,                0.70134,                0.58638,                 0.6137,                0.27723,                 1.7904,                0.86638,                0.95724,             0.00042387,             0.00042387,             0.00042387
                     70,                 1.6517,                0.78444,                0.91597,                0.73644,                0.61132,                0.65135,                0.29813,                 1.7446,                0.78693,                0.95296,              0.0004188,              0.0004188,              0.0004188
                     71,                 1.6412,                0.77833,                0.91263,                0.62687,                0.65089,                0.64601,                0.29183,                 1.8687,                0.86165,                0.96629,             0.00041372,             0.00041372,             0.00041372
                     72,                 1.6751,                0.79698,                0.91423,                0.67013,                0.65905,                0.64164,                0.29714,                 1.7528,                0.80751,                0.95222,             0.00040865,             0.00040865,             0.00040865
                     73,                 1.5982,                 0.7632,                 0.9177,                0.66399,                0.64017,                 0.6468,                0.29513,                 1.7822,                0.87717,                0.96093,             0.00040357,             0.00040357,             0.00040357
                     74,                 1.6268,                 0.7886,                 0.9153,                0.64634,                0.61056,                0.62382,                0.28518,                 1.7766,                0.94915,                  0.954,              0.0003985,              0.0003985,              0.0003985
                     75,                 1.6131,                0.77704,                0.91838,                0.61718,                0.64626,                 0.6294,                0.29363,                 1.7483,                0.88651,                0.95444,             0.00039342,             0.00039342,             0.00039342
                     76,                 1.6044,                0.75833,                0.91629,                 0.6679,                0.61127,                0.62438,                0.28103,                 1.8173,                0.95291,                0.95816,             0.00038835,             0.00038835,             0.00038835
                     77,                  1.589,                0.76331,                0.90939,                0.60803,                0.62148,                0.62156,                0.27584,                 1.8199,                 0.9491,                0.95939,             0.00038327,             0.00038327,             0.00038327
                     78,                 1.6035,                0.76731,                0.90956,                0.65956,                0.60092,                0.61603,                0.28637,                 1.7443,                0.81264,                0.95106,             0.00037819,             0.00037819,             0.00037819
                     79,                 1.6104,                0.77713,                0.91232,                0.69461,                0.59748,                0.63025,                0.28464,                  1.816,                0.80396,                0.95791,             0.00037312,             0.00037312,             0.00037312
                     80,                 1.6214,                0.77323,                 0.9144,                0.70721,                0.61758,                0.64613,                0.29294,                  1.766,                0.90825,                 0.9509,             0.00036804,             0.00036804,             0.00036804
                     81,                 1.5756,                0.75715,                0.90667,                0.66712,                0.61968,                0.63079,                0.27832,                 1.8313,                 1.0864,                0.96008,             0.00036297,             0.00036297,             0.00036297
                     82,                 1.6138,                0.77616,                0.90803,                0.63262,                0.63332,                0.62159,                0.27863,                  1.779,                 0.8637,                0.94924,             0.00035789,             0.00035789,             0.00035789
                     83,                 1.6023,                0.75984,                0.91251,                 0.7069,                0.60319,                0.61771,                0.28464,                 1.7526,                0.87605,                0.95408,             0.00035282,             0.00035282,             0.00035282
                     84,                 1.5858,                0.76183,                0.90705,                0.71923,                0.61805,                 0.6623,                0.28659,                 1.7957,                 0.7905,                0.95983,             0.00034774,             0.00034774,             0.00034774
                     85,                 1.6232,                0.76278,                0.90744,                0.66348,                0.63683,                0.65026,                0.29385,                 1.8363,                0.89222,                0.95975,             0.00034267,             0.00034267,             0.00034267
                     86,                 1.6022,                0.74895,                0.90948,                0.70396,                0.62702,                0.64984,                0.28959,                 1.7507,                 0.8663,                   0.95,             0.00033759,             0.00033759,             0.00033759
                     87,                 1.5916,                0.74732,                0.90846,                0.67501,                0.60324,                0.61164,                0.27157,                 1.7985,                 1.1234,                0.96493,             0.00033252,             0.00033252,             0.00033252
